Date,Balance
1672815431727,4759.7856
1672815474940,4761.185
1672815499634,4761.185
1672815500581,4761.9844
1672815515619,4761.8574
1672815523854,4761.8574
1672815653635,4763.7676
1672815668902,4763.641
1672815678843,4763.641
1672815693428,4765.7476
1672815708067,4767.009
1672815712836,4766.883
1672815722433,4766.883
1672815727891,4766.756
1672815736836,4766.756
1672815830061,4766.736
1672815834536,4766.736
1672815835653,4766.736
1672815836257,4766.736
1672815928218,4766.736
1672816009724,4766.736
1672816025655,4766.736
1672816043431,4766.736
1672816043972,4766.736
1672816044652,4766.736
1672816045190,4766.736
1672816088198,4766.736
1672816088229,4766.503
1672816091188,4766.503
1672816091649,4766.503
1672816094970,4766.503
1672816095002,4766.256
1672816099651,4766.256
1672816100605,4766.256
1672816250643,4766.8965
1672816257860,4766.8965
1672816267235,4766.8965
1672816268747,4766.843
1672816278114,4766.843
1672816279938,4766.843
1672816347999,4766.843
1672816348026,4766.7856
1672816351646,4766.7856
1672816352489,4766.7856
1672816634355,4770.728
1672816634373,4771.1167
1672816649276,4770.99
1672816657515,4770.99
1672816708395,4770.99
1672816708915,4770.99
1672816803911,4770.99
1672816804668,4770.99
1672817217262,4770.99
1672817217293,4770.7617
1672817225001,4770.7617
1672817225576,4770.7617
1672817533283,4771.543
1672817548924,4771.478
1672817557323,4771.478
1672817830726,4772.289
1672817841315,4772.641
1672817847275,4772.577
1672817856097,4772.546
1672817856500,4772.546
1672817864051,4772.546
1672817951536,4773.945
1672817967740,4773.819
1672817975969,4773.819
1672818015920,4773.819
1672818044662,4774.618
1672818059897,4774.5537
1672818072754,4774.5537
1672818239268,4775.3555
1672818254412,4775.2905
1672818264472,4775.2905
1672818307104,4776.7744
1672818322892,4776.6484
1672818333778,4776.6484
1672818351418,4776.6484
1672818351844,4776.6484
1672818361131,4777.446
1672818377065,4777.381
1672818385866,4777.381
1672818386640,4777.381
1672818387469,4777.381
1672818420830,4778.1753
1672818435991,4778.1104
1672818446492,4778.1104
1672818455633,4779.5376
1672818471751,4779.411
1672818483141,4779.411
1672818559493,4779.411
1672818559520,4779.1636
1672818564900,4779.1636
1672818565482,4779.1636
1672818963463,4785.304
1672818978900,4785.1787
1672818986941,4785.1787
1672819043416,4785.1787
1672819062131,4785.1787
1672819062159,4785.0513
1672819065318,4785.0513
1672819065964,4785.0513
1672819115837,4787.13
1672819119101,4787.805
1672819131799,4787.681
1672819139287,4787.62
1672819144702,4787.62
1672819146949,4787.62
1672819200239,4787.61
1672819200262,4787.6
1672819200306,4787.594
1672819200340,4787.6445
1672819200353,4787.6387
1672819200366,4787.6343
1672819200406,4787.6294
1672819200418,4788.109
1672819200475,4788.1055
1672819200527,4789.8926
1672819200766,4789.8857
1672819201032,4789.9087
1672819201092,4790.492
1672819201723,4790.4937
1672819201753,4790.4727
1672819201769,4790.464
1672819201782,4790.449
1672819201818,4790.4575
1672819201831,4790.8306
1672819201872,4790.822
1672819201907,4790.7603
1672819201923,4790.743
1672819201936,4790.7393
1672819201972,4790.729
1672819201983,4790.7075
1672819201996,4790.687
1672819202033,4790.67
1672819202043,4790.6313
1672819202056,4790.61
1672819202095,4790.596
1672819202109,4790.5747
1672819202147,4790.554
1672819202160,4790.524
1672819202171,4790.563
1672819202206,4790.5513
1672819202218,4790.539
1672819202230,4790.5464
1672819202268,4790.5327
1672819202280,4790.529
1672819202320,4790.5244
1672819202335,4790.51
1672819202634,4790.5015
1672819203052,4790.4873
1672819203079,4790.4697
1672819203091,4790.4624
1672819203101,4790.4536
1672819203392,4790.4126
1672819203418,4790.4097
1672819203429,4790.397
1672819203442,4790.3823
1672819203479,4790.397
1672819203491,4790.3867
1672819203502,4790.374
1672819203544,4790.35
1672819203556,4790.3613
1672819203568,4790.3613
1672819203606,4790.3594
1672819203617,4790.374
1672819203655,4790.3643
1672819203669,4790.3584
1672819203683,4790.348
1672819203717,4790.3057
1672819203730,4790.321
1672819203767,4790.3154
1672819203780,4790.3086
1672819203796,4790.2974
1672819203829,4790.2915
1672819203841,4790.282
1672819203880,4790.737
1672819203892,4790.7266
1672819203904,4790.763
1672819203940,4790.753
1672819203952,4790.6113
1672819203963,4790.5854
1672819204003,4790.5815
1672819220761,4790.5815
1672819262589,4790.753
1672819262614,4792.1475
1672819283075,4792.0186
1672819294327,4792.0186
1672819438936,4792.506
1672819494131,4793.693
1672819507524,4793.693
1672819508790,4794.0474
1672819511814,4793.927
1672819521143,4793.927
1672819525111,4793.897
1672819536827,4793.897
1672819578759,4793.897
1672819578789,4793.654
1672819580770,4793.654
1672819581232,4793.654
1672819853894,4794.373
1672819869507,4794.3145
1672819876712,4794.3145
1672820088349,4794.3145
1672820106080,4794.3145
1672820106521,4794.3145
1672820131676,4794.3145
1672820132120,4794.3145
1672820279537,4795.8086
1672820297251,4795.687
1672820303843,4795.687
1672820514884,4795.687
1672820515699,4795.687
1672820534429,4795.687
1672820535270,4795.687
1672820555942,4795.687
1672820559925,4795.687
1672820563628,4796.161
1672820564900,4796.161
1672820564921,4796.0566
1672820566153,4796.0566
1672820566155,4796.0566
1672820566173,4796.0137
1672820566196,4795.9736
1672820580836,4797.5767
1672820584636,4797.5767
1672820585766,4797.5767
1672820589009,4797.5767
1672820589747,4797.5767
1672820596397,4797.5156
1672820597254,4797.5156
1672820597848,4797.5156
1672820607533,4797.5156
1672820607920,4797.3926
1672820619954,4797.3926
1672820639783,4797.3926
1672820642102,4797.3926
1672820642142,4797.1934
1672820646951,4797.1934
1672820647367,4797.1934
1672820717413,4797.1934
1672820717880,4797.1934
1672820718706,4797.119
1672820728593,4797.119
1672820760301,4797.119
1672820772169,4797.119
1672820843639,4797.119
1672820925155,4797.119
1672820926031,4797.119
1672820965024,4797.119
1672820969067,4797.119
1672820977383,4797.119
1672820977413,4797.07
1672820978438,4797.07
1672820978469,4796.9536
1672820979900,4796.9536
1672820980348,4796.9536
1672820987360,4796.9536
1672820988305,4796.9536
1672821002483,4796.9536
1672821002510,4796.895
1672821009615,4796.895
1672821010349,4796.895
1672821149833,4796.895
1672821150522,4796.895
1672821165406,4796.895
1672821178285,4796.895
1672821199235,4796.895
1672821211544,4796.895
1672821214103,4796.895
1672821214472,4796.895
1672821216217,4796.895
1672821216649,4796.895
1672821235803,4796.895
1672821236255,4796.895
1672821236787,4796.895
1672821237107,4796.895
1672821283535,4796.895
1672821283779,4796.895
1672821284235,4796.895
1672821302928,4796.895
1672821303643,4796.895
1672821349796,4796.895
1672821349830,4796.6904
1672821354530,4796.6904
1672821354917,4796.6904
1672821356828,4796.6904
1672821356851,4796.553
1672821371848,4796.553
1672821372269,4796.553
1672821423411,4796.553
1672821426088,4796.553
1672821426125,4796.436
1672821430174,4796.436
1672821430543,4796.436
1672821534488,4796.436
1672821534515,4796.3477
1672821536086,4796.3477
1672821536920,4796.3477
1672821570383,4796.3477
1672821570411,4796.2334
1672821573059,4796.2334
1672821573385,4796.2334
1672821626880,4796.2334
1672821626908,4796.1143
1672821629292,4796.1143
1672821629648,4796.1143
1672821693676,4796.1143
1672821693708,4796.052
1672821694688,4796.052
1672821694721,4795.872
1672821696909,4795.872
1672821697212,4795.872
1672821697723,4795.872
1672821697817,4795.872
1672821721017,4796.6465
1672821862921,4796.6465
1672821881994,4796.6465
1672821883052,4796.6465
1672821897164,4796.6465
1672821897191,4796.3916
1672821902624,4796.3916
1672821903279,4796.3916
1672821924089,4796.3574
1672821936952,4796.3574
1672822029195,4796.6274
1672822029218,4797.4185
1672822029232,4797.452
1672822044874,4797.3286
1672822065822,4797.3286
1672822236807,4798.9004
1672822251294,4798.78
1672822260898,4798.78
1672822565530,4800.2715
1672822581489,4800.1504
1672822591161,4800.1504
1672822918973,4800.1504
1672822927810,4800.1504
1672823167105,4800.1504
1672823179151,4800.1504
1672823179183,4799.909
1672823180961,4799.909
1672823181889,4799.909
1672823200888,4804.4263
1672823216685,4804.3027
1672823225391,4804.3027
1672823225437,4804.3027
1672823410148,4804.3027
1672823410178,4804.268
1672823417856,4804.268
1672823418488,4804.268
1672823499289,4804.4204
1672824130485,4805.912
1672824145396,4805.7925
1672824154692,4805.7925
1672824397364,4805.7925
1672824512138,4805.7925
1672824523155,4805.7925
1672824578291,4805.7925
1672824578318,4805.6284
1672824587725,4805.6284
1672824588370,4805.6284
1672824884084,4807.136
1672824898999,4807.0146
1672824911418,4807.0146
1672824918047,4811.7285
1672824933098,4811.609
1672824945333,4811.609
1672825215324,4811.609
1672825259741,4813.064
1672825278446,4812.945
1672825287401,4812.945
1672825414821,4812.945
1672825496343,4812.945
1672825496371,4812.6973
1672825501643,4812.6973
1672825502630,4812.6973
1672825505203,4812.6973
1672825505233,4812.5845
1672825507472,4812.5845
1672825507955,4812.5845
1672825563204,4813.5063
1672825563308,4813.607
1672825578220,4813.5947
1672825588897,4813.5947
1672825627751,4813.5947
1672825632957,4813.5947
1672825632985,4813.5874
1672825636982,4813.5874
1672825637449,4813.5874
1672825671465,4813.7314
1672825687305,4813.72
1672825699056,4813.72
1672825762750,4813.8623
1672825778322,4813.8506
1672825791750,4813.8506
1672825958144,4813.846
1672825958161,4813.834
1672825958194,4813.8203
1672825961404,4813.8203
1672825962395,4813.8203
1672825963419,4813.8203
1672826061383,4815.2666
1672826077557,4815.1484
1672826090461,4815.1484
1672826110255,4815.1484
1672826123226,4816.577
1672826131887,4816.7217
1672826138885,4816.604
1672826149575,4816.604
1672826149816,4816.593
1672826159246,4816.593
1672826165854,4816.593
1672826246028,4816.593
1672826248358,4816.593
1672826248388,4816.57
1672826251196,4816.57
1672826252054,4816.57
1672826281955,4816.57
1672826281987,4816.3315
1672826285727,4817.732
1672826294828,4817.732
1672826295226,4817.732
1672826300980,4817.6133
1672826311781,4817.6133
1672826323021,4818.034
1672826339306,4818.0225
1672826351531,4818.0225
1672826410651,4818.0225
1672826410682,4817.917
1672826421148,4817.917
1672826426782,4817.917
1672826427232,4817.917
1672826445958,4817.917
1672826445991,4817.685
1672826450328,4817.685
1672826450794,4817.685
1672826566723,4817.685
1672826574178,4818.647
1672826589924,4818.6216
1672826600030,4818.6216
1672826620620,4818.6216
1672826621103,4818.6216
1672826626042,4818.6216
1672826626065,4818.599
1672826635405,4818.599
1672826635878,4818.599
1672827411784,4818.599
1672828926761,4818.599
1672828929864,4818.599
1672828929891,4818.4507
1672828931855,4818.4507
1672828932549,4818.4507
1672829888273,4819.137
1672829906090,4819.0767
1672829914573,4819.0767
1672830443199,4819.0767
1672830562712,4819.0767
1672830563370,4819.0767
1672830573540,4819.0767
1672830574275,4819.0767
1672830605358,4819.0767
1672830605388,4818.828
1672830606599,4818.828
1672830607549,4818.828
1672831627787,4818.828
1672831799290,4819.14
1672831822307,4819.1113
1672831835679,4819.1113
1672831872282,4819.1113
1672831872306,4818.863
1672831876615,4818.863
1672831877394,4818.863
1672832937010,4820.486
1672832952927,4820.3667
1672832964066,4820.3667
1672833133271,4820.722
1672833150846,4820.6934
1672833158185,4820.6934
1672833458951,4820.6934
1672833519981,4820.6934
1672833520655,4820.6934
1672833584729,4820.6934
1672833584757,4820.6475
1672833586097,4820.6475
1672833586545,4820.6475
1672835231816,4820.6475
1672835262908,4820.6475
1672835263582,4820.6475
1672835268765,4820.6475
1672835268795,4820.41
1672835271667,4820.41
1672835272267,4820.41
1672835411428,4821.875
1672835438175,4821.7603
1672835446511,4821.7603
1672835769760,4821.7603
1672835779324,4821.7603
1672835809934,4821.7603
1672835809966,4821.274
1672835816923,4821.274
1672835817615,4821.274
1672836556763,4821.274
1672836677397,4821.274
1672836893924,4821.274
1672837024579,4821.274
1672837024608,4821.153
1672837026083,4821.153
1672837026471,4821.153
1672837266904,4824.9067
1672837266923,4825.5728
1672837283570,4825.458
1672837292485,4825.458
1672837483372,4825.458
1672837483401,4825.359
1672837485174,4825.359
1672837486176,4825.359
1672837841993,4826.219
1672837857554,4826.1367
1672837864970,4826.1367
1672838141722,4827.4937
1672838158053,4827.3784
1672838170233,4827.3784
1672838701592,4828.903
1672838717567,4828.785
1672838732087,4828.785
1672838786547,4828.785
1672838786582,4828.764
1672838789009,4828.764
1672838789712,4828.764
1672839255219,4829.4014
1672839270424,4829.3423
1672839281908,4829.3423
1672839923292,4830.333
1672839937804,4830.6855
1672839938540,4830.6743
1672839947986,4830.6743
1672839952880,4830.646
1672839962299,4830.646
1672840056394,4831.3115
1672840076223,4831.262
1672840085986,4831.262
1672840135872,4831.262
1672840264445,4831.9644
1672840281132,4831.905
1672840288240,4831.905
1672840334953,4831.905
1672840335449,4831.905
1672840345566,4831.905
1672840346284,4831.905
1672840417444,4831.905
1672840417477,4831.68
1672840418765,4831.68
1672840419276,4831.68
1672840436820,4832.028
1672840454461,4831.9995
1672840471672,4831.9995
1672840753551,4832.777
1672840770407,4832.7183
1672840779813,4832.7183
1672840833262,4838.381
1672840850896,4838.321
1672840863668,4838.321
1672840868552,4843.0215
1672840884790,4842.905
1672840894010,4842.905
1672841173373,4842.905
1672841188839,4842.905
1672841189433,4842.905
1672841326394,4842.905
1672841326903,4842.905
1672841570601,4842.905
1672841571277,4842.905
1672841580675,4842.905
1672841581288,4842.905
1672841699159,4842.905
1672841699876,4842.905
1672841715518,4842.905
1672841716232,4842.905
1672841770502,4842.905
1672841770530,4842.457
1672841774363,4842.457
1672841774832,4842.457
1672841874115,4842.457
1672841876998,4842.457
1672842058467,4842.457
1672842059253,4842.457
1672842144557,4842.594
1672842160053,4842.583
1672842171406,4842.583
1672842268304,4842.7207
1672842286022,4842.7095
1672842297185,4842.7095
1672842534209,4843.888
1672842548567,4843.8574
1672842559867,4843.8574
1672842569622,4843.8574
1672842569652,4843.761
1672842574232,4843.761
1672842575236,4843.761
1672842611968,4843.761
1672842624944,4843.761
1672842624973,4843.7393
1672842636402,4843.7393
1672842636964,4843.7393
1672842697613,4843.7393
1672842741590,4843.7393
1672842742152,4843.7393
1672842820158,4843.7393
1672842820879,4843.7393
1672842919903,4843.7393
1672842919933,4843.6187
1672842923388,4843.6187
1672842924671,4843.6187
1672842998624,4843.6187
1672842998651,4843.389
1672843002128,4843.389
1672843002719,4843.389
1672843123739,4844.022
1672843123758,4844.0703
1672843123789,4845.198
1672843131605,4847.7476
1672843133274,4853.3936
1672843148020,4853.2773
1672843158858,4853.2773
